Longitude	Latitude	Height
-8.6375	37.8375	53.76
-8.6125	37.8375	53.825
-8.5875	37.8375	53.87
-8.5625	37.8375	53.909
-8.5375	37.8375	53.936
-8.5125	37.8375	53.95
-8.4875	37.8375	53.974
-8.4625	37.8375	54.011
-8.4375	37.8375	54.051
-8.4125	37.8375	54.094
-8.3875	37.8375	54.149
-8.3625	37.8375	54.193
-8.3375	37.8375	54.241
-8.3125	37.8375	54.288
-8.2875	37.8375	54.325
-8.2625	37.8375	54.36
-8.2375	37.8375	54.409
-8.2125	37.8375	54.441
-8.1875	37.8375	54.472
-8.1625	37.8375	54.49
-8.1375	37.8375	54.508
-8.1125	37.8375	54.518
-8.0875	37.8375	54.529
-8.0625	37.8375	54.529
-8.0375	37.8375	54.533
-8.0125	37.8375	54.543
-7.9875	37.8375	54.559
-7.9625	37.8375	54.579
-7.9375	37.8375	54.612
-7.9125	37.8375	54.643
-7.8875	37.8375	54.674
-7.8625	37.8375	54.704
-7.8375	37.8375	54.736
-7.8125	37.8375	54.767
-7.7875	37.8375	54.79
-7.7625	37.8375	54.807
-7.7375	37.8375	54.819
-7.7125	37.8375	54.834
-7.6875	37.8375	54.845
-7.6625	37.8375	54.861
-7.6375	37.8375	54.886
-7.6125	37.8375	54.917
-7.5875	37.8375	54.953
-7.5625	37.8375	54.978
-7.5375	37.8375	54.981
-7.5125	37.8375	54.993
-7.4875	37.8375	54.992
-7.4625	37.8375	54.99
-7.4375	37.8375	54.993
-7.4125	37.8375	55.011
-7.3875	37.8375	55.012
-7.3625	37.8375	55.02
-7.3375	37.8375	55.016
-7.3125	37.8375	55.013
-7.2875	37.8375	55.015
-7.2625	37.8375	54.999
-7.2375	37.8375	54.989
-7.2125	37.8375	54.983
-7.1875	37.8375	54.981
-7.1625	37.8375	55.005
-7.1375	37.8375	55.02
-7.1125	37.8375	55.019
-7.0875	37.8375	55.028
-7.0625	37.8375	55.024
-7.0375	37.8375	55.016
-7.0125	37.8375	55.002
-6.9875	37.8375	55.013
-6.9625	37.8375	54.997
-6.9375	37.8375	54.995
-6.9125	37.8375	54.995
-6.8875	37.8375	54.986
-6.8625	37.8375	54.953
-6.8375	37.8375	54.944
-6.8125	37.8375	54.946
-6.7875	37.8375	54.944
-6.7625	37.8375	54.912
-6.7375	37.8375	54.9
-6.7125	37.8375	54.875
-6.6875	37.8375	54.866
-6.6625	37.8375	54.846
-6.6375	37.8375	54.833
-6.6125	37.8375	54.824
-6.5875	37.8375	54.804
-6.5625	37.8375	54.781
-6.5375	37.8375	54.752
-6.5125	37.8375	54.711
-6.4875	37.8375	54.663
-6.4625	37.8375	54.612
-6.4375	37.8375	54.566
-6.4125	37.8375	54.506
-6.3875	37.8375	54.45
-6.3625	37.8375	54.389
-6.3375	37.8375	54.342
-6.3125	37.8375	54.307
-6.2875	37.8375	54.284
-6.2625	37.8375	54.272
-6.2375	37.8375	54.279
-6.2125	37.8375	54.265
-6.1875	37.8375	54.244
-6.1625	37.8375	54.219
-6.1375	37.8375	54.197
-6.1125	37.8375	54.185
-6.0875	37.8375	54.158
-6.0625	37.8375	54.123
-6.0375	37.8375	54.085
-6.0125	37.8375	54.008
-5.9875	37.8375	53.93
-10.0125	37.8625	49.875
-9.9875	37.8625	49.942
-9.9625	37.8625	50.004
-9.9375	37.8625	50.064
-9.9125	37.8625	50.118
-9.8875	37.8625	50.166
-9.8625	37.8625	50.212
-9.8375	37.8625	50.257
-9.8125	37.8625	50.306
-9.7875	37.8625	50.354
-9.7625	37.8625	50.407
-9.7375	37.8625	50.463
-9.7125	37.8625	50.521
-9.6875	37.8625	50.579
-9.6625	37.8625	50.641
-9.6375	37.8625	50.703
-9.6125	37.8625	50.77
-9.5875	37.8625	50.845
-9.5625	37.8625	50.929
-9.5375	37.8625	51.02
-9.5125	37.8625	51.116
-9.4875	37.8625	51.219
-9.4625	37.8625	51.323
-9.4375	37.8625	51.426
-9.4125	37.8625	51.53
-9.3875	37.8625	51.629
-9.3625	37.8625	51.719
-9.3375	37.8625	51.811
-9.3125	37.8625	51.907
-9.2875	37.8625	52.006
-9.2625	37.8625	52.107
-9.2375	37.8625	52.204
-9.2125	37.8625	52.298
-9.1875	37.8625	52.388
-9.1625	37.8625	52.475
-9.1375	37.8625	52.56
-9.1125	37.8625	52.642
-9.0875	37.8625	52.716
-9.0625	37.8625	52.784
-9.0375	37.8625	52.845
-9.0125	37.8625	52.914
-8.9875	37.8625	52.971
-8.9625	37.8625	53.025
-8.9375	37.8625	53.088
-8.9125	37.8625	53.151
-8.8875	37.8625	53.218
-8.8625	37.8625	53.298
-8.8375	37.8625	53.378
-8.8125	37.8625	53.464
-8.7875	37.8625	53.553
-8.7625	37.8625	53.631
-8.7375	37.8625	53.69
-8.7125	37.8625	53.732
-8.6875	37.8625	53.742
-8.6625	37.8625	53.758
-8.6375	37.8625	53.795
-8.6125	37.8625	53.829
-8.5875	37.8625	53.869
-8.5625	37.8625	53.905
-8.5375	37.8625	53.94
-8.5125	37.8625	53.973
-8.4875	37.8625	54.007
-8.4625	37.8625	54.043
-8.4375	37.8625	54.09
-8.4125	37.8625	54.134
-8.3875	37.8625	54.187
-8.3625	37.8625	54.229
-8.3375	37.8625	54.264
-8.3125	37.8625	54.296
-8.2875	37.8625	54.329
-8.2625	37.8625	54.352
-8.2375	37.8625	54.373
-8.2125	37.8625	54.403
-8.1875	37.8625	54.432
-8.1625	37.8625	54.445
-8.1375	37.8625	54.465
-8.1125	37.8625	54.493
-8.0875	37.8625	54.506
-8.0625	37.8625	54.518
-8.0375	37.8625	54.528
-8.0125	37.8625	54.537
-7.9875	37.8625	54.558
-7.9625	37.8625	54.59
-7.9375	37.8625	54.625
-7.9125	37.8625	54.661
-7.8875	37.8625	54.697
-7.8625	37.8625	54.731
-7.8375	37.8625	54.762
-7.8125	37.8625	54.793
-7.7875	37.8625	54.809
-7.7625	37.8625	54.841
-7.7375	37.8625	54.866
-7.7125	37.8625	54.878
-7.6875	37.8625	54.891
-7.6625	37.8625	54.904
-7.6375	37.8625	54.932
-7.6125	37.8625	54.97
-7.5875	37.8625	54.992
-7.5625	37.8625	55.016
-7.5375	37.8625	55.016
-7.5125	37.8625	55.014
-7.4875	37.8625	55.011
-7.4625	37.8625	55.012
-7.4375	37.8625	55.021
-7.4125	37.8625	55.044
-7.3875	37.8625	55.061
-7.3625	37.8625	55.072
-7.3375	37.8625	55.067
-7.3125	37.8625	55.059
-7.2875	37.8625	55.048
-7.2625	37.8625	55.037
-7.2375	37.8625	55.031
-7.2125	37.8625	55.024
-7.1875	37.8625	55.019
-7.1625	37.8625	55.045
-7.1375	37.8625	55.067
-7.1125	37.8625	55.096
-7.0875	37.8625	55.102
-7.0625	37.8625	55.103
-7.0375	37.8625	55.105
-7.0125	37.8625	55.101
-6.9875	37.8625	55.105
-6.9625	37.8625	55.085
-6.9375	37.8625	55.086
-6.9125	37.8625	55.097
-6.8875	37.8625	55.09
-6.8625	37.8625	55.088
-6.8375	37.8625	55.073
-6.8125	37.8625	55.077
-6.7875	37.8625	55.08
-6.7625	37.8625	55.065
-6.7375	37.8625	55.047
-6.7125	37.8625	55.039
-6.6875	37.8625	55.02
-6.6625	37.8625	54.999
-6.6375	37.8625	54.982
-6.6125	37.8625	54.961
-6.5875	37.8625	54.954
-6.5625	37.8625	54.93
-6.5375	37.8625	54.903
-6.5125	37.8625	54.858
-6.4875	37.8625	54.797
-6.4625	37.8625	54.743
-6.4375	37.8625	54.691
-6.4125	37.8625	54.622
-6.3875	37.8625	54.556
-6.3625	37.8625	54.512
-6.3375	37.8625	54.483
-6.3125	37.8625	54.462
-6.2875	37.8625	54.457
-6.2625	37.8625	54.433
-6.2375	37.8625	54.415
-6.2125	37.8625	54.398
-6.1875	37.8625	54.364
-6.1625	37.8625	54.334
-6.1375	37.8625	54.319
-6.1125	37.8625	54.307
-6.0875	37.8625	54.29
-6.0625	37.8625	54.254
-6.0375	37.8625	54.201
-6.0125	37.8625	54.129
-5.9875	37.8625	54.071
-10.0125	37.8875	49.849
-9.9875	37.8875	49.92
-9.9625	37.8875	49.985
-9.9375	37.8875	50.045
-9.9125	37.8875	50.101
-9.8875	37.8875	50.15
-9.8625	37.8875	50.196
-9.8375	37.8875	50.244
-9.8125	37.8875	50.294
-9.7875	37.8875	50.347
-9.7625	37.8875	50.403
-9.7375	37.8875	50.461
-9.7125	37.8875	50.521
-9.6875	37.8875	50.582
-9.6625	37.8875	50.642
-9.6375	37.8875	50.706
-9.6125	37.8875	50.773
-9.5875	37.8875	50.847
-9.5625	37.8875	50.929
-9.5375	37.8875	51.018
-9.5125	37.8875	51.112
-9.4875	37.8875	51.213
-9.4625	37.8875	51.314
-9.4375	37.8875	51.416
-9.4125	37.8875	51.516
-9.3875	37.8875	51.615
-9.3625	37.8875	51.711
-9.3375	37.8875	51.807
-9.3125	37.8875	51.906
-9.2875	37.8875	52.008
-9.2625	37.8875	52.109
-9.2375	37.8875	52.21
-9.2125	37.8875	52.31
-9.1875	37.8875	52.404
-9.1625	37.8875	52.494
-9.1375	37.8875	52.58
-9.1125	37.8875	52.661
-9.0875	37.8875	52.736
-9.0625	37.8875	52.805
-9.0375	37.8875	52.867
-9.0125	37.8875	52.936
-8.9875	37.8875	52.994
-8.9625	37.8875	53.051
-8.9375	37.8875	53.116
-8.9125	37.8875	53.183
-8.8875	37.8875	53.251
-8.8625	37.8875	53.33
-8.8375	37.8875	53.412
-8.8125	37.8875	53.497
-8.7875	37.8875	53.586
-8.7625	37.8875	53.652
-8.7375	37.8875	53.719
-8.7125	37.8875	53.753
-8.6875	37.8875	53.777
-8.6625	37.8875	53.787
-8.6375	37.8875	53.812
-8.6125	37.8875	53.842
-8.5875	37.8875	53.878
-8.5625	37.8875	53.911
-8.5375	37.8875	53.944
-8.5125	37.8875	53.986
-8.4875	37.8875	54.029
-8.4625	37.8875	54.074
-8.4375	37.8875	54.131
-8.4125	37.8875	54.184
-8.3875	37.8875	54.225
-8.3625	37.8875	54.263
-8.3375	37.8875	54.293
-8.3125	37.8875	54.313
-8.2875	37.8875	54.332
-8.2625	37.8875	54.341
-8.2375	37.8875	54.362
-8.2125	37.8875	54.37
-8.1875	37.8875	54.406
-8.1625	37.8875	54.436
-8.1375	37.8875	54.458
-8.1125	37.8875	54.486
-8.0875	37.8875	54.514
-8.0625	37.8875	54.528
-8.0375	37.8875	54.543
-8.0125	37.8875	54.559
-7.9875	37.8875	54.584
-7.9625	37.8875	54.62
-7.9375	37.8875	54.66
-7.9125	37.8875	54.712
-7.8875	37.8875	54.747
-7.8625	37.8875	54.777
-7.8375	37.8875	54.807
-7.8125	37.8875	54.828
-7.7875	37.8875	54.849
-7.7625	37.8875	54.877
-7.7375	37.8875	54.901
-7.7125	37.8875	54.916
-7.6875	37.8875	54.928
-7.6625	37.8875	54.941
-7.6375	37.8875	54.974
-7.6125	37.8875	55.009
-7.5875	37.8875	55.026
-7.5625	37.8875	55.032
-7.5375	37.8875	55.03
-7.5125	37.8875	55.025
-7.4875	37.8875	55.022
-7.4625	37.8875	55.023
-7.4375	37.8875	55.046
-7.4125	37.8875	55.063
-7.3875	37.8875	55.095
-7.3625	37.8875	55.102
-7.3375	37.8875	55.105
-7.3125	37.8875	55.097
-7.2875	37.8875	55.078
-7.2625	37.8875	55.071
-7.2375	37.8875	55.064
-7.2125	37.8875	55.054
-7.1875	37.8875	55.065
-7.1625	37.8875	55.084
-7.1375	37.8875	55.115
-7.1125	37.8875	55.13
-7.0875	37.8875	55.144
-7.0625	37.8875	55.15
-7.0375	37.8875	55.164
-7.0125	37.8875	55.165
-6.9875	37.8875	55.167
-6.9625	37.8875	55.178
-6.9375	37.8875	55.183
-6.9125	37.8875	55.178
-6.8875	37.8875	55.174
-6.8625	37.8875	55.167
-6.8375	37.8875	55.184
-6.8125	37.8875	55.196
-6.7875	37.8875	55.195
-6.7625	37.8875	55.189
-6.7375	37.8875	55.175
-6.7125	37.8875	55.174
-6.6875	37.8875	55.172
-6.6625	37.8875	55.139
-6.6375	37.8875	55.115
-6.6125	37.8875	55.099
-6.5875	37.8875	55.089
-6.5625	37.8875	55.048
-6.5375	37.8875	55.013
-6.5125	37.8875	54.96
-6.4875	37.8875	54.89
-6.4625	37.8875	54.829
-6.4375	37.8875	54.766
-6.4125	37.8875	54.717
-6.3875	37.8875	54.691
-6.3625	37.8875	54.653
-6.3375	37.8875	54.617
-6.3125	37.8875	54.609
-6.2875	37.8875	54.593
-6.2625	37.8875	54.574
-6.2375	37.8875	54.552
-6.2125	37.8875	54.526
-6.1875	37.8875	54.491
-6.1625	37.8875	54.467
-6.1375	37.8875	54.437
-6.1125	37.8875	54.408
-6.0875	37.8875	54.394
-6.0625	37.8875	54.363
-6.0375	37.8875	54.312
-6.0125	37.8875	54.248
-5.9875	37.8875	54.189
-10.0125	37.9125	49.805
-9.9875	37.9125	49.883
-9.9625	37.9125	49.953
-9.9375	37.9125	50.015
-9.9125	37.9125	50.073
-9.8875	37.9125	50.125
-9.8625	37.9125	50.175
-9.8375	37.9125	50.224
-9.8125	37.9125	50.277
-9.7875	37.9125	50.334
-9.7625	37.9125	50.394
-9.7375	37.9125	50.457
-9.7125	37.9125	50.521
-9.6875	37.9125	50.584
-9.6625	37.9125	50.647
-9.6375	37.9125	50.71
-9.6125	37.9125	50.777
-9.5875	37.9125	50.85
-9.5625	37.9125	50.929
-9.5375	37.9125	51.013
-9.5125	37.9125	51.105
-9.4875	37.9125	51.202
-9.4625	37.9125	51.301
-9.4375	37.9125	51.402
-9.4125	37.9125	51.5
-9.3875	37.9125	51.6
-9.3625	37.9125	51.699
-9.3375	37.9125	51.801
-9.3125	37.9125	51.902
-9.2875	37.9125	52.004
-9.2625	37.9125	52.108
-9.2375	37.9125	52.212
-9.2125	37.9125	52.315
-9.1875	37.9125	52.411
-9.1625	37.9125	52.502
-9.1375	37.9125	52.59
-9.1125	37.9125	52.673
-9.0875	37.9125	52.749
-9.0625	37.9125	52.819
-9.0375	37.9125	52.892
-9.0125	37.9125	52.954
-8.9875	37.9125	53.015
-8.9625	37.9125	53.074
-8.9375	37.9125	53.145
-8.9125	37.9125	53.215
-8.8875	37.9125	53.288
-8.8625	37.9125	53.36
-8.8375	37.9125	53.433
-8.8125	37.9125	53.517
-8.7875	37.9125	53.602
-8.7625	37.9125	53.668
-8.7375	37.9125	53.717
-8.7125	37.9125	53.757
-8.6875	37.9125	53.781
-8.6625	37.9125	53.796
-8.6375	37.9125	53.824
-8.6125	37.9125	53.848
-8.5875	37.9125	53.875
-8.5625	37.9125	53.908
-8.5375	37.9125	53.953
-8.5125	37.9125	54.004
-8.4875	37.9125	54.054
-8.4625	37.9125	54.11
-8.4375	37.9125	54.167
-8.4125	37.9125	54.212
-8.3875	37.9125	54.254
-8.3625	37.9125	54.289
-8.3375	37.9125	54.314
-8.3125	37.9125	54.328
-8.2875	37.9125	54.324
-8.2625	37.9125	54.335
-8.2375	37.9125	54.349
-8.2125	37.9125	54.362
-8.1875	37.9125	54.395
-8.1625	37.9125	54.426
-8.1375	37.9125	54.467
-8.1125	37.9125	54.505
-8.0875	37.9125	54.533
-8.0625	37.9125	54.555
-8.0375	37.9125	54.576
-8.0125	37.9125	54.607
-7.9875	37.9125	54.636
-7.9625	37.9125	54.672
-7.9375	37.9125	54.718
-7.9125	37.9125	54.772
-7.8875	37.9125	54.811
-7.8625	37.9125	54.832
-7.8375	37.9125	54.857
-7.8125	37.9125	54.879
-7.7875	37.9125	54.9
-7.7625	37.9125	54.918
-7.7375	37.9125	54.937
-7.7125	37.9125	54.951
-7.6875	37.9125	54.954
-7.6625	37.9125	54.971
-7.6375	37.9125	55.001
-7.6125	37.9125	55.04
-7.5875	37.9125	55.057
-7.5625	37.9125	55.054
-7.5375	37.9125	55.05
-7.5125	37.9125	55.039
-7.4875	37.9125	55.027
-7.4625	37.9125	55.031
-7.4375	37.9125	55.05
-7.4125	37.9125	55.082
-7.3875	37.9125	55.108
-7.3625	37.9125	55.13
-7.3375	37.9125	55.127
-7.3125	37.9125	55.125
-7.2875	37.9125	55.108
-7.2625	37.9125	55.089
-7.2375	37.9125	55.082
-7.2125	37.9125	55.076
-7.1875	37.9125	55.082
-7.1625	37.9125	55.113
-7.1375	37.9125	55.141
-7.1125	37.9125	55.173
-7.0875	37.9125	55.195
-7.0625	37.9125	55.2
-7.0375	37.9125	55.219
-7.0125	37.9125	55.227
-6.9875	37.9125	55.235
-6.9625	37.9125	55.245
-6.9375	37.9125	55.246
-6.9125	37.9125	55.242
-6.8875	37.9125	55.242
-6.8625	37.9125	55.252
-6.8375	37.9125	55.257
-6.8125	37.9125	55.278
-6.7875	37.9125	55.267
-6.7625	37.9125	55.262
-6.7375	37.9125	55.255
-6.7125	37.9125	55.261
-6.6875	37.9125	55.253
-6.6625	37.9125	55.225
-6.6375	37.9125	55.205
-6.6125	37.9125	55.183
-6.5875	37.9125	55.167
-6.5625	37.9125	55.125
-6.5375	37.9125	55.065
-6.5125	37.9125	55.006
-6.4875	37.9125	54.942
-6.4625	37.9125	54.888
-6.4375	37.9125	54.85
-6.4125	37.9125	54.821
-6.3875	37.9125	54.787
-6.3625	37.9125	54.771
-6.3375	37.9125	54.756
-6.3125	37.9125	54.753
-6.2875	37.9125	54.727
-6.2625	37.9125	54.703
-6.2375	37.9125	54.659
-6.2125	37.9125	54.641
-6.1875	37.9125	54.608
-6.1625	37.9125	54.578
-6.1375	37.9125	54.55
-6.1125	37.9125	54.525
-6.0875	37.9125	54.501
-6.0625	37.9125	54.473
-6.0375	37.9125	54.425
-6.0125	37.9125	54.372
-5.9875	37.9125	54.31
-10.0125	37.9375	49.745
-9.9875	37.9375	49.83
-9.9625	37.9375	49.906
-9.9375	37.9375	49.973
-9.9125	37.9375	50.036
-9.8875	37.9375	50.093
-9.8625	37.9375	50.146
-9.8375	37.9375	50.197
-9.8125	37.9375	50.252
-9.7875	37.9375	50.314
-9.7625	37.9375	50.378
-9.7375	37.9375	50.445
-9.7125	37.9375	50.515
-9.6875	37.9375	50.583
-9.6625	37.9375	50.649
-9.6375	37.9375	50.713
-9.6125	37.9375	50.779
-9.5875	37.9375	50.848
-9.5625	37.9375	50.922
-9.5375	37.9375	51.003
-9.5125	37.9375	51.093
-9.4875	37.9375	51.189
-9.4625	37.9375	51.287
-9.4375	37.9375	51.387
-9.4125	37.9375	51.486
-9.3875	37.9375	51.586
-9.3625	37.9375	51.689
-9.3375	37.9375	51.793
-9.3125	37.9375	51.895
-9.2875	37.9375	51.998
-9.2625	37.9375	52.104
-9.2375	37.9375	52.21
-9.2125	37.9375	52.311
-9.1875	37.9375	52.408
-9.1625	37.9375	52.502
-9.1375	37.9375	52.591
-9.1125	37.9375	52.675
-9.0875	37.9375	52.754
-9.0625	37.9375	52.827
-9.0375	37.9375	52.903
-9.0125	37.9375	52.967
-8.9875	37.9375	53.031
-8.9625	37.9375	53.094
-8.9375	37.9375	53.17
-8.9125	37.9375	53.24
-8.8875	37.9375	53.317
-8.8625	37.9375	53.384
-8.8375	37.9375	53.461
-8.8125	37.9375	53.533
-8.7875	37.9375	53.606
-8.7625	37.9375	53.67
-8.7375	37.9375	53.717
-8.7125	37.9375	53.76
-8.6875	37.9375	53.785
-8.6625	37.9375	53.811
-8.6375	37.9375	53.828
-8.6125	37.9375	53.85
-8.5875	37.9375	53.883
-8.5625	37.9375	53.919
-8.5375	37.9375	53.971
-8.5125	37.9375	54.023
-8.4875	37.9375	54.077
-8.4625	37.9375	54.128
-8.4375	37.9375	54.181
-8.4125	37.9375	54.227
-8.3875	37.9375	54.262
-8.3625	37.9375	54.306
-8.3375	37.9375	54.328
-8.3125	37.9375	54.329
-8.2875	37.9375	54.324
-8.2625	37.9375	54.325
-8.2375	37.9375	54.338
-8.2125	37.9375	54.354
-8.1875	37.9375	54.39
-8.1625	37.9375	54.435
-8.1375	37.9375	54.487
-8.1125	37.9375	54.542
-8.0875	37.9375	54.577
-8.0625	37.9375	54.611
-8.0375	37.9375	54.637
-8.0125	37.9375	54.672
-7.9875	37.9375	54.713
-7.9625	37.9375	54.753
-7.9375	37.9375	54.785
-7.9125	37.9375	54.817
-7.8875	37.9375	54.869
-7.8625	37.9375	54.906
-7.8375	37.9375	54.924
-7.8125	37.9375	54.934
-7.7875	37.9375	54.945
-7.7625	37.9375	54.954
-7.7375	37.9375	54.966
-7.7125	37.9375	54.969
-7.6875	37.9375	54.98
-7.6625	37.9375	54.993
-7.6375	37.9375	55.014
-7.6125	37.9375	55.041
-7.5875	37.9375	55.059
-7.5625	37.9375	55.058
-7.5375	37.9375	55.048
-7.5125	37.9375	55.042
-7.4875	37.9375	55.032
-7.4625	37.9375	55.043
-7.4375	37.9375	55.066
-7.4125	37.9375	55.109
-7.3875	37.9375	55.139
-7.3625	37.9375	55.156
-7.3375	37.9375	55.157
-7.3125	37.9375	55.15
-7.2875	37.9375	55.123
-7.2625	37.9375	55.106
-7.2375	37.9375	55.107
-7.2125	37.9375	55.108
-7.1875	37.9375	55.128
-7.1625	37.9375	55.154
-7.1375	37.9375	55.182
-7.1125	37.9375	55.222
-7.0875	37.9375	55.25
-7.0625	37.9375	55.258
-7.0375	37.9375	55.285
-7.0125	37.9375	55.291
-6.9875	37.9375	55.308
-6.9625	37.9375	55.315
-6.9375	37.9375	55.306
-6.9125	37.9375	55.285
-6.8875	37.9375	55.305
-6.8625	37.9375	55.314
-6.8375	37.9375	55.329
-6.8125	37.9375	55.328
-6.7875	37.9375	55.313
-6.7625	37.9375	55.29
-6.7375	37.9375	55.288
-6.7125	37.9375	55.3
-6.6875	37.9375	55.299
-6.6625	37.9375	55.286
-6.6375	37.9375	55.261
-6.6125	37.9375	55.233
-6.5875	37.9375	55.2
-6.5625	37.9375	55.162
-6.5375	37.9375	55.102
-6.5125	37.9375	55.048
-6.4875	37.9375	54.996
-6.4625	37.9375	54.954
-6.4375	37.9375	54.924
-6.4125	37.9375	54.912
-6.3875	37.9375	54.887
-6.3625	37.9375	54.872
-6.3375	37.9375	54.872
-6.3125	37.9375	54.862
-6.2875	37.9375	54.832
-6.2625	37.9375	54.796
-6.2375	37.9375	54.765
-6.2125	37.9375	54.738
-6.1875	37.9375	54.71
-6.1625	37.9375	54.686
-6.1375	37.9375	54.66
-6.1125	37.9375	54.635
-6.0875	37.9375	54.617
-6.0625	37.9375	54.57
-6.0375	37.9375	54.538
-6.0125	37.9375	54.482
-5.9875	37.9375	54.407
-10.0125	37.9625	49.671
-9.9875	37.9625	49.761
-9.9625	37.9625	49.844
-9.9375	37.9625	49.918
-9.9125	37.9625	49.986
-9.8875	37.9625	50.05
-9.8625	37.9625	50.107
-9.8375	37.9625	50.162
-9.8125	37.9625	50.222
-9.7875	37.9625	50.287
-9.7625	37.9625	50.357
-9.7375	37.9625	50.428
-9.7125	37.9625	50.503
-9.6875	37.9625	50.577
-9.6625	37.9625	50.645
-9.6375	37.9625	50.708
-9.6125	37.9625	50.772
-9.5875	37.9625	50.837
-9.5625	37.9625	50.909
-9.5375	37.9625	50.991
-9.5125	37.9625	51.08
-9.4875	37.9625	51.174
-9.4625	37.9625	51.272
-9.4375	37.9625	51.374
-9.4125	37.9625	51.476
-9.3875	37.9625	51.577
-9.3625	37.9625	51.68
-9.3375	37.9625	51.781
-9.3125	37.9625	51.882
-9.2875	37.9625	51.985
-9.2625	37.9625	52.092
-9.2375	37.9625	52.199
-9.2125	37.9625	52.3
-9.1875	37.9625	52.398
-9.1625	37.9625	52.494
-9.1375	37.9625	52.584
-9.1125	37.9625	52.671
-9.0875	37.9625	52.752
-9.0625	37.9625	52.827
-9.0375	37.9625	52.897
-9.0125	37.9625	52.974
-8.9875	37.9625	53.042
-8.9625	37.9625	53.11
-8.9375	37.9625	53.179
-8.9125	37.9625	53.265
-8.8875	37.9625	53.337
-8.8625	37.9625	53.414
-8.8375	37.9625	53.494
-8.8125	37.9625	53.547
-8.7875	37.9625	53.609
-8.7625	37.9625	53.667
-8.7375	37.9625	53.716
-8.7125	37.9625	53.765
-8.6875	37.9625	53.798
-8.6625	37.9625	53.821
-8.6375	37.9625	53.849
-8.6125	37.9625	53.871
-8.5875	37.9625	53.897
-8.5625	37.9625	53.929
-8.5375	37.9625	53.983
-8.5125	37.9625	54.034
-8.4875	37.9625	54.086
-8.4625	37.9625	54.137
-8.4375	37.9625	54.179
-8.4125	37.9625	54.211
-8.3875	37.9625	54.245
-8.3625	37.9625	54.276
-8.3375	37.9625	54.306
-8.3125	37.9625	54.317
-8.2875	37.9625	54.312
-8.2625	37.9625	54.312
-8.2375	37.9625	54.329
-8.2125	37.9625	54.346
-8.1875	37.9625	54.386
-8.1625	37.9625	54.445
-8.1375	37.9625	54.508
-8.1125	37.9625	54.578
-8.0875	37.9625	54.634
-8.0625	37.9625	54.659
-8.0375	37.9625	54.698
-8.0125	37.9625	54.737
-7.9875	37.9625	54.789
-7.9625	37.9625	54.831
-7.9375	37.9625	54.868
-7.9125	37.9625	54.903
-7.8875	37.9625	54.945
-7.8625	37.9625	54.979
-7.8375	37.9625	54.993
-7.8125	37.9625	54.995
-7.7875	37.9625	54.994
-7.7625	37.9625	54.989
-7.7375	37.9625	54.991
-7.7125	37.9625	55.001
-7.6875	37.9625	55.001
-7.6625	37.9625	55.008
-7.6375	37.9625	55.019
-7.6125	37.9625	55.027
-7.5875	37.9625	55.034
-7.5625	37.9625	55.04
-7.5375	37.9625	55.036
-7.5125	37.9625	55.027
-7.4875	37.9625	55.029
-7.4625	37.9625	55.053
-7.4375	37.9625	55.082
-7.4125	37.9625	55.126
-7.3875	37.9625	55.172
-7.3625	37.9625	55.2
-7.3375	37.9625	55.196
-7.3125	37.9625	55.19
-7.2875	37.9625	55.175
-7.2625	37.9625	55.155
-7.2375	37.9625	55.142
-7.2125	37.9625	55.151
-7.1875	37.9625	55.184
-7.1625	37.9625	55.222
-7.1375	37.9625	55.256
-7.1125	37.9625	55.289
-7.0875	37.9625	55.31
-7.0625	37.9625	55.318
-7.0375	37.9625	55.328
-7.0125	37.9625	55.331
-6.9875	37.9625	55.328
-6.9625	37.9625	55.329
-6.9375	37.9625	55.331
-6.9125	37.9625	55.325
-6.8875	37.9625	55.352
-6.8625	37.9625	55.375
-6.8375	37.9625	55.384
-6.8125	37.9625	55.372
-6.7875	37.9625	55.34
-6.7625	37.9625	55.302
-6.7375	37.9625	55.295
-6.7125	37.9625	55.308
-6.6875	37.9625	55.316
-6.6625	37.9625	55.313
-6.6375	37.9625	55.281
-6.6125	37.9625	55.258
-6.5875	37.9625	55.229
-6.5625	37.9625	55.192
-6.5375	37.9625	55.151
-6.5125	37.9625	55.117
-6.4875	37.9625	55.077
-6.4625	37.9625	55.042
-6.4375	37.9625	55.007
-6.4125	37.9625	54.999
-6.3875	37.9625	54.984
-6.3625	37.9625	54.969
-6.3375	37.9625	54.962
-6.3125	37.9625	54.944
-6.2875	37.9625	54.912
-6.2625	37.9625	54.889
-6.2375	37.9625	54.861
-6.2125	37.9625	54.832
-6.1875	37.9625	54.814
-6.1625	37.9625	54.791
-6.1375	37.9625	54.772
-6.1125	37.9625	54.75
-6.0875	37.9625	54.714
-6.0625	37.9625	54.665
-6.0375	37.9625	54.621
-6.0125	37.9625	54.559
-5.9875	37.9625	54.506
-10.0125	37.9875	49.583
-9.9875	37.9875	49.679
-9.9625	37.9875	49.767
-9.9375	37.9875	49.849
-9.9125	37.9875	49.922
-9.8875	37.9875	49.994
-9.8625	37.9875	50.061
-9.8375	37.9875	50.125
-9.8125	37.9875	50.189
-9.7875	37.9875	50.256
-9.7625	37.9875	50.327
-9.7375	37.9875	50.403
-9.7125	37.9875	50.483
-9.6875	37.9875	50.557
-9.6625	37.9875	50.622
